category,product,star,comments
cap-dien-thoai,cap-type-c-ava-ds07,4,great
cap-dien-thoai,cap-type-c-ava-ds07,5,good 
cap-dien-thoai,cap-type-c-ava-ds07,5,ngon 
cap-dien-thoai,cap-type-c-ava-ds07,5,rất tốt sạc rất ổn định và sạc rất nhanh
cap-dien-thoai,cap-type-c-ava-ds07,5,tốt
cap-dien-thoai,cap-type-c-ava-ds07,4,tốt
cap-dien-thoai,cap-type-c-ava-ds07,4,tôi cảm thấy ok
cap-dien-thoai,cap-type-c-ava-ds07,4,xịn
cap-dien-thoai,cap-type-c-ava-ds07,5,sản phẩm rất tốt
cap-dien-thoai,cap-type-c-ava-ds07,3,sạc nhanh tốt 
cap-dien-thoai,cap-type-c-ava-ds07,5,ổn
cap-dien-thoai,cap-type-c-ava-ds07,5,sản phẩm tôt 
cap-dien-thoai,cap-type-c-ava-ds07,5,sản phẩm xài tốt dây xài chắc chắn
cap-dien-thoai,cap-type-c-ava-ds07,5,tốt
cap-dien-thoai,cap-type-c-ava-ds07,5,rat tot oklam sai rat ngon
cap-dien-thoai,cap-type-c-ava-ds07,5,sạc nhanh
cap-dien-thoai,cap-type-c-ava-ds07,5,ok
cap-dien-thoai,cap-type-c-ava-ds07,2,sa c vào chậm
cap-dien-thoai,cap-type-c-ava-ds07,5,tốt
cap-dien-thoai,cap-type-c-ava-ds07,5,nhân viên nhiệt tình ạ
cap-dien-thoai,cap-type-c-ava-ds07,5,cáp tốt sạc nhanh giá hợp lý
cap-dien-thoai,cap-type-c-ava-ds07,5,ok
cap-dien-thoai,cap-type-c-ava-ds07,5,sản phẩm tốt nhân viên nhiệt tình
cap-dien-thoai,cap-type-c-ava-ds07,5,cáp sờ sướng nịnh như ra e bé ăn ngay con hàng trúng bày mất vỏ hộp mới tinh cảm ơn sốp
cap-dien-thoai,cap-type-c-ava-ds07,5,rất tốt
cap-dien-thoai,cap-type-c-ava-ds07,4, 
cap-dien-thoai,cap-type-c-ava-ds07,5,kha ổn
cap-dien-thoai,cap-type-c-ava-ds07,5,dây tốt sạc nhanh
cap-dien-thoai,cap-type-c-ava-ds07,5,tuyệt vời
cap-dien-thoai,cap-type-c-ava-ds07,3,cáp dày dùng ổn
cap-dien-thoai,cap-type-c-ava-ds07,5,ok
cap-dien-thoai,cap-type-c-ava-ds07,5,ok
cap-dien-thoai,cap-type-c-ava-ds07,4,ok
cap-dien-thoai,cap-type-c-ava-ds07,5,thân thiện nhiệt tình
cap-dien-thoai,cap-type-c-ava-ds07,2,chan vo cùng toan lua đảo thôi mat khach
cap-dien-thoai,cap-type-c-ava-ds07,4,dây sạc ổn đinh sẽ tiếp tục ủng hộ
cap-dien-thoai,cap-type-c-ava-ds07,1,mua type c nó đưa quả dây lightning mất công xuống đuổi
cap-dien-thoai,cap-type-c-ava-ds07,5,hàng tốt
cap-dien-thoai,cap-type-c-ava-ds07,5,sản phẩm rất tốt 
cap-dien-thoai,cap-type-c-ava-ds07,5,sản phẩm tốt nhân viên thân thiện vẫn sẽ ủng hộ thegioididong khi cần mua các sản phẩm công nghệ
cap-dien-thoai,cap-type-c-ava-ds07,5,cáp sạc tốt sạc nhanh đẹp chắc chắn đang giãn cách mà tgdđ ship quá nhanh cho 5 sao về chất lượng phục vụ
cap-dien-thoai,cap-type-c-ava-ds07,4,cáp sạc đẹp chắc chắn sạc nhanh đang giãn cách xã hội mà điện máy xanh giao hàng nhanh
cap-dien-thoai,cap-micro-ava-ljet-m01,5,ok
cap-dien-thoai,cap-micro-ava-ljet-m01,5,thuận tiện nhân viên nhiệt tình vui vẻ 
cap-dien-thoai,cap-micro-ava-ljet-m01,5,đã mua hàng ngon lắm nha giá rẻ hơn giá gốc
cap-dien-thoai,cap-micro-ava-ljet-m01,1,hàng quá tồi dùng đc 2 ngày là không sạc đc nữa tốn tiền
cap-dien-thoai,cap-micro-ava-ljet-m01,4,tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,5,sp tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,4,sản phẩm tốt giá ưu đãi nên mua
cap-dien-thoai,cap-micro-ava-ljet-m01,5,sản phẩm hoàn thiện tốt sạc vô nhanh dùng ok
cap-dien-thoai,cap-micro-ava-ljet-m01,5,dùng tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,5,rất tốt tôi thấy ok
cap-dien-thoai,cap-micro-ava-ljet-m01,4,hơi ngắn
cap-dien-thoai,cap-micro-ava-ljet-m01,5,nhân viên nhiệt tình chu đáo chất lượng sản phẩm tốt xin cảm ơn
cap-dien-thoai,cap-micro-ava-ljet-m01,5,rất tốt sẽ ủng hộ tiếp
cap-dien-thoai,cap-micro-ava-ljet-m01,5,rất tốt sạc dài không dùng được mà sạc này lại dùng được
cap-dien-thoai,cap-micro-ava-ljet-m01,5,hai long
cap-dien-thoai,cap-micro-ava-ljet-m01,4,cáp sử dụng cho sạc pin dự phòng ổn gọn 
cap-dien-thoai,cap-micro-ava-ljet-m01,5,tuyệt vời
cap-dien-thoai,cap-micro-ava-ljet-m01,5,sạc rất nhanh
cap-dien-thoai,cap-micro-ava-ljet-m01,5,tốt ship hàng nhanh
cap-dien-thoai,cap-micro-ava-ljet-m01,5,sản phẩm tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,5,ok
cap-dien-thoai,cap-micro-ava-ljet-m01,4,ok
cap-dien-thoai,cap-micro-ava-ljet-m01,4,ổn
cap-dien-thoai,cap-micro-ava-ljet-m01,4,tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,5,tuyệt vời
cap-dien-thoai,cap-micro-ava-ljet-m01,5,ko
cap-dien-thoai,cap-micro-ava-ljet-m01,5,rất hài lòng với sản phẩm 
cap-dien-thoai,cap-micro-ava-ljet-m01,4,sử dụng ổn gọn 
cap-dien-thoai,cap-micro-ava-ljet-m01,4,tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,5,tô t
cap-dien-thoai,cap-micro-ava-ljet-m01,5,rất tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,5,tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,4,đang xài được
cap-dien-thoai,cap-micro-ava-ljet-m01,5,sản phẩm dùng rất là tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,5,tốt
cap-dien-thoai,cap-micro-ava-ljet-m01,5,sản phẩm xài tốt đã từng xài rồi mong lần này cũng chất lượng như lần trước giao hàng nhanh
cap-dien-thoai,cap-type-c-1m-hydrus-dr-t01,5,guss
cap-dien-thoai,cap-type-c-1m-hydrus-dr-t01,2,mua về dùng được 2 hôm sạc vẫn báo sạc nhưng ko lên phần trăm pin
cap-dien-thoai,cap-type-c-1m-hydrus-dr-t01,1,sạc rất chi là chậm
cap-dien-thoai,cap-type-c-1m-hydrus-dr-t01,4,hàng tốt giá cả hợp lý nhân viên tgdđ thân thiện nhiệt tình dễ thương 
cap-dien-thoai,cap-type-c-1m-hydrus-dr-t01,5,đổi hàng nhiệt tình
cap-dien-thoai,cap-type-c-1m-hydrus-dr-t01,1,lúc cắm vào máy vẫn sáng đèn nhưng pin không lên được nào đổi mấy củ sạc mà vẫn vậy
cap-dien-thoai,cap-type-c-1m-hydrus-dr-t01,5,sạc rất nhanh thiết kế đẹp rất tốt chi các dòng điện thoại andriod rất bền và đẹp
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,3,dùng củ sạc xiaomi khi sạc điện thoại thì máy không nhận được sạc nhanh mi turbo changes mà chỉ nhận sạc nhanh điện thoại hỗ trợ sạc nhanh 67w xiaomi 11t sao thế nhỉ
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sản phẩm tốt nhân viên nhiệt tình
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,dây sạc sài rất ok mua đáng đồng tiền
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sạc nhanh
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,cáp ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,like
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,dây sạc dùng tốt ổn định chắc chắn
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sản phẩm xài tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,hàng xài tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ổn áp lắm
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,day cáp sạc dùng rất ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,dây sạc tốt nhanh 5 sao
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,zắt cắm lỏng lẻo ko giữ lại được hay bị tụt ra khỏa zắt điện thoại
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tuyệt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sản phẩm chất lượng hàng như mới
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,dùng được
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,hàng tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,nhân viên tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,sp ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,rất hài lòng
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,rất hài lòng nhân viên ăn nói nhỏ nhẹ dễ thương
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,sạc dùng tốt nhưng day sạc hơi cứng nên khó dùng day mềm hơn xhuts nữa thì tốt hơn 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,rất tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ok cáp chuẩn xạc điện vào ầm ầm hàng chất lượng kém xạc nâu đầy 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sản phẩm tốt dùng ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,rất ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,toi thay ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,3,không phải sạc nhanh nên k thích mấy
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sản phẩm tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,day xài rất ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,dây chính hãng sạc nhanh 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt lắm
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,chất lượng rất ok nhá
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,rất tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,hàng đúng chuẩn chất lượng cao
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,rất nhiệt tình
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,phục vụ tận tình vui vẻ 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,nhân viên tư vấn nhiệt tình tận tâm hỗ trợ
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,trên cả tuyệt vời nhân viên của đmx phục vụ chu đáo rất nhiệt tình cáp cóc sạc typec super vooc 1m oppo dl 129 trắng quá đỉnh sạc pin rất nhanh nói chung là tuyệt vời
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sạc nhanh ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sản phẩm chất lượng 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,nhân viên tgdđ bạn nào cũng 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,oke
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,sp tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,hàng tốt ạ cảm on
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tooti
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,chất lượng tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sản phẩm tốt nhưng trải nghiệm với nhân viên không được tốt lắm
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,cáp sạt như theo máy chất lượng tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,đang dùng chất lượng tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,đã tin dùng sản phẩm hơn 10 năm nay sản phẩm của oppo rất ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,4sao
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,dây sạc sài rất là ok lun giao hàng nhanh hơn cả mong đợi 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,dạ xài ok ạ
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ok
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,4,dùng tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,2,sài thì cũng ok mà hư cái ra cửa hàng đổi lại thì khó quá
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,3,giao hàng tốt hàng còn nguyên tem nguyên kiện bên trong tốt k hư hỏng chỉ là sạc k nhanh nhu sợi cáp cũ
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sử dụng rất ổn
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,hay long
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,tốt khuyến mải ngon 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,cáp sạc dây cứng cáp nhìn rất chất lượng mình yên tâm khi mua hàng tại tgdd
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,ok good 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,dây tiết diện to đẹp sạc ok phụ kiện còn tốt hơn dây kèm theo máy giá cũng tốt hết biết nói gì kkkkk
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,dây cáp to chắc chắn sạc pin vào nhanh đầu type c có bao bọc bằng chụp nhựa 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,công nghệ vooc quá tốt nhưng tiếc ở chổ hiện tại độc quyền nên xài bộ cáp sạc khác là không sạc nhanh đươc đi đâu cũng phải kè kè theo bộ cáp sạc bực mình thật 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sạc nhanh như cáp theo đt oppok3 dây to khác hàng lazada vs shoppe 1 trời 1 vực 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sản phẩm như hình chất lượng tốt có sạc nhanh nhân viên tư vấn giao hàng nhiệt tình vui vẻ 
cap-dien-thoai,cap-type-c-supervooc-oppo-dl129,5,sãn phẩm thì chưa biết ra sao nhưng nhân viên tư vấn rất nhiệt tình và thân thiện
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,rất tốt
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,ok
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,tốt
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,tốt
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,tốt
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,tốt
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,4,rất tốt
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,tốt
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,tốt
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,sp ok
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,3,sạc chậm ko như quảng cáo
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,2,in sai thông tin công suất trên hộp
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,1,15w không phải 60w
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,cho mình hỏi là sợi dây này sạc cho macbook pro 2020 được ko ạ
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,4,good 
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,trải nghiệm mua hàng tuyệt vời ở đmx bình giao so với đmx nguyễn trãi đến cả chị bán hàng còn rõ nơi để từng sợi cáp và mã hàng ở đâu mà chẳng làm tốn quá 5p của mình dù khách cũng không phải là vắng so với đmx nguyễn trãi 
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,2,bảo trên sản phẩm là 60w thực ra sạc có 15w à chậm hơn cáp sạc 20w nữa 
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,5,sử dụng rất tốt dây bền chắc có hỗ trợ sạc nhanh mình đang xài củ sạc nhanh của samsung
cap-dien-thoai,cap-type-c-type-c-2m-mbest-ds076x-trang,1,thông tin 60w giao hàng thực tế 15w nhân viên chăm sóc không biết phân biệt còn cãi chối 
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,khá tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sản phẩm dùng tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sản phẩm ổn chất lượng như giới thiệu
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sử dụng ok
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,3,sạc lâu hơn dự báo trên máy trong khi dùng củ siêu nhanh nhiều lúc sạc 2 tiếng rưỡi 3 tiếng mới đầy mặc dù không dùng trong lúc sạc
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,dùng sp của thế giớ di động tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,sản phẩm dùng tốt tuy nhiên giá thành hơi cao
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,hàng tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,hài lòng
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,sản phẩm tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,ọk
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,rất ok
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,được
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sản phẩm chất lượg tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,rất tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5, 
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,ok
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sản phẩm tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,3,sao 1m lại 220k mà 2m dc giảm còn 150k vô lý nhỉ
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,các bạn tiép đón rất nồng hậu dê thuong tận tình
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sp oke nhân viên phục vụ tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sạc nhanh dùng k biết có bền không
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,rất tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,sạc rất thik
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sản phẩm sử dụng rất rốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,khá ổn
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,xài ổn giá phải chăng góp ý nhân viên làm shop ở sg người nam mà vâng vâng ạ ạ quá nhiều mất cảm tình 
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,3,ok
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sản phẩm tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,sản phẩm chất lượng tốt
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,4,ok
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,dây sạc sử dụng rất ok
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,tôi rất hài lòng
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,3,cáp 200k ko bằng cáp mấy chục mua ngoài chợ dùng được 2 tháng đã phải mang đi đổi vì ko nhận sạc mang tiếng sạc nhanh mà chậm rì được cái chế độ bảo hành tốt và nhân viên nhiệt tình chứ ko là cho 1 
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,vừa nhận đươcj hàng thấy cũng chắc chắn sạc nhanh dùng lâu dài k biết thế nào
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,mua được hơn 1 tuần rồi sản phẩm hoạt động tốt dây to chắc giá thành hợp lý mua quên hỏi màu đen giờ nhìn nó với củ sạc hơi sai 
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,3,mua thì thấy có ghi 20v 3a mà về xem thì hộp chỉ ghi max 5v 3a tháo ra xài chỉ xài như cab thường 15w khó hiểu
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,sản phẩm dây cáp sạc xài tốt đúng chất lượng quảng cáo tóm lại hàng xài rất ok 
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,1,sao trên đây ghi nguồn ra max 20v3a mình mua về lại 5v3a làm sao bây giờ shop có đổi lại được không
cap-dien-thoai,cap-type-c-type-c-1m-mbest-ds075x-trang,5,ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,tốt lắm sạc rất nhanh
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,3,sac bìn thường
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,tốt rẻ
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,sản phẩm ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,tạm thời thì thấy rất ok còn sử dụng thời gian dài nữa thì chưa biết được
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,hàng đẹp sạc nhanh
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,hàng xài tốt lắm
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,toi thấy rất hài lòng tốt nữa 
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,good
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,thái độ nhân viên bán hàng tốt ân cần lễ phép với khách hàng sản phẩm chất lượng tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,sạc tích điện vào điện khá ổn có bảo hành 1 năm tôi đánh giá cao về sản phẩm dây sạc 5v 2 1a 
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,2,sạc chậm lâu vô pin
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,rất tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,cảm ơn anh chị rất nhiều
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,good
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,như ý
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,dây xịn xò thật cắm vào kêu tạch tạch là biết xịn rồi
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,xài ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,cảm ơn tgdd về các sp giá tốt hàng tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,rất là hài lòng
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,sản phẩm tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,sản phẩm sử dụng rất tốt dây dù nên sử dụng rất chắc chắn đã từng mua rồi nên bây giờ mua thêm nữa sử dụng rất ưng
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,dùng ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,ok rất tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,sản phẩm dùng tốt ạ 
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,mình thấy ok
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,3,day sạc gia hoi cao
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,vừa ý
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,rất tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,sản phẩm tốt
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,4,tốt nhan vuec nhiệt tinh de thương
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,sạc nhanh cáp chắc chắn 
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,likes
cap-dien-thoai,cap-micro-1m-evalu-ltm-01-xam,5,rất tốt hài lòng
